# Millis,estlat,estlon,nextwaypoint,bearing,distance,heading
22761,39.5974420,-104.9327760,3,-121.60,7.853,173.200
22811,39.5974410,-104.9327750,3,-120.70,7.811,165.900
22861,39.5974400,-104.9327750,3,-119.90,7.778,166.400
22911,39.5974390,-104.9327750,3,-119.10,7.753,159.600
22961,39.5974380,-104.9327740,3,-118.20,7.734,163.100
23011,39.5974370,-104.9327740,3,-117.30,7.722,154.500
23061,39.5974360,-104.9327730,3,-116.50,7.716,159.100
23111,39.5974350,-104.9327730,3,-115.60,7.714,152.100
23161,39.5974340,-104.9327720,3,-114.70,7.716,157.100
23211,39.5974330,-104.9327710,3,-113.90,7.717,150.100
23261,39.5974320,-104.9327710,3,-113.00,7.726,155.600
23311,39.5974320,-104.9327700,3,-112.20,7.736,150.100
23361,39.5974310,-104.9327700,3,-111.30,7.747,155.700
23411,39.5974300,-104.9327690,3,-110.50,7.758,151.500
23461,39.5974290,-104.9327680,3,-109.70,7.770,157.200
23511,39.5974280,-104.9327680,3,-108.80,7.781,153.900
23561,39.5974270,-104.9327670,3,-108.00,7.791,159.600
23611,39.5974260,-104.9327670,3,-107.20,7.798,158.300
23661,39.5974250,-104.9327660,3,-106.40,7.803,164.100
23711,39.5974240,-104.9327660,3,-105.70,7.804,162.500
23761,39.5974230,-104.9327660,3,-104.80,7.803,168.600
23811,39.5974220,-104.9327660,3,-104.10,7.799,167.000
23861,39.5974210,-104.9327650,3,-103.30,7.794,173.000
23911,39.5974200,-104.9327650,3,-102.50,7.783,172.200
23961,39.5974200,-104.9327650,3,-101.70,7.770,178.200
24011,39.5974190,-104.9327650,3,-101.00,7.753,177.800
24061,39.5974180,-104.9327650,3,-100.20,7.734,183.700
24111,39.5974170,-104.9327650,3,-99.50,7.709,184.100
24161,39.5974160,-104.9327650,3,-98.70,7.680,190.300
24211,39.5974150,-104.9327650,3,-98.00,7.646,190.000
24261,39.5974140,-104.9327660,3,-97.20,7.609,196.500
24311,39.5974130,-104.9327660,3,-96.50,7.566,197.300
24361,39.5974120,-104.9327670,3,-95.70,7.518,203.600
24411,39.5974110,-104.9327670,3,-95.00,7.462,206.000
24461,39.5974100,-104.9327680,3,-94.30,7.401,212.400
24511,39.5974090,-104.9327680,3,-93.60,7.328,216.200
24561,39.5974090,-104.9327690,3,-93.00,7.255,222.100
24611,39.5974080,-104.9327700,3,-92.30,7.168,227.900
24661,39.5974070,-104.9327710,3,-91.70,7.069,233.400
24711,39.5974070,-104.9327720,3,-91.30,6.969,241.800
24761,39.5974060,-104.9327740,3,-90.80,6.856,246.700
24811,39.5974060,-104.9327750,3,-90.50,6.736,255.300
24861,39.5974060,-104.9327770,3,-90.30,6.613,259.000
24911,39.5974060,-104.9327780,3,-90.20,6.483,269.100
24961,39.5974060,-104.9327800,3,-90.20,6.353,271.600
25011,39.5974060,-104.9327810,3,-90.30,6.224,280.700
25061,39.5974060,-104.9327830,3,-90.60,6.091,281.700
25111,39.5974060,-104.9327840,3,-91.00,5.958,291.700
25161,39.5974070,-104.9327860,3,-91.60,5.829,291.900
25211,39.5974070,-104.9327870,3,-92.20,5.703,299.800
25261,39.5974080,-104.9327890,3,-93.00,5.580,298.900
25311,39.5974090,-104.9327900,3,-93.90,5.463,306.700
25361,39.5974090,-104.9327920,3,-94.90,5.348,304.700
25411,39.5974100,-104.9327930,3,-96.10,5.238,312.000
25461,39.5974110,-104.9327940,3,-97.30,5.136,309.000
25511,39.5974120,-104.9327960,3,-98.60,5.042,316.200
25561,39.5974130,-104.9327970,3,-100.00,4.953,312.300
25611,39.5974140,-104.9327980,3,-101.60,4.865,318.700
25661,39.5974150,-104.9327990,3,-103.20,4.783,313.700
25711,39.5974160,-104.9328010,3,-104.90,4.708,319.800
25761,39.5974170,-104.9328020,3,-106.60,4.638,314.500
25811,39.5974180,-104.9328030,3,-108.40,4.572,320.800
25861,39.5974190,-104.9328040,3,-110.30,4.510,315.200
25911,39.5974200,-104.9328060,3,-112.20,4.454,319.900
25961,39.5974220,-104.9328070,3,-114.20,4.400,313.800
26011,39.5974230,-104.9328080,3,-116.20,4.348,318.200
26061,39.5974240,-104.9328100,3,-118.30,4.301,311.900
26111,39.5974250,-104.9328110,3,-120.40,4.253,315.400
26161,39.5974260,-104.9328120,3,-122.40,4.211,309.000
26211,39.5974270,-104.9328140,3,-124.60,4.161,311.300
26261,39.5974280,-104.9328150,3,-126.80,4.117,305.000
26311,39.5974280,-104.9328170,3,-128.90,4.071,306.600
26361,39.5974290,-104.9328180,3,-131.10,4.028,300.200
26411,39.5974300,-104.9328200,3,-133.30,3.980,301.000
26461,39.5974310,-104.9328220,3,-135.50,3.932,294.100
26511,39.5974310,-104.9328230,3,-137.60,3.881,295.000
26561,39.5974320,-104.9328250,3,-139.80,3.830,288.200
26611,39.5974320,-104.9328270,3,-142.00,3.774,288.100
26661,39.5974320,-104.9328280,3,-144.20,3.718,281.200
26711,39.5974330,-104.9328300,3,-146.20,3.658,280.000
26761,39.5974330,-104.9328320,3,-148.40,3.593,273.200
26811,39.5974330,-104.9328330,3,-150.30,3.525,271.000
26861,39.5974330,-104.9328350,3,-152.50,3.449,264.500
26911,39.5974330,-104.9328370,3,-154.40,3.369,261.100
26961,39.5974320,-104.9328380,3,-156.20,3.292,254.700
27011,39.5974320,-104.9328400,3,-158.10,3.199,249.000
27061,39.5974320,-104.9328410,3,-159.80,3.107,243.200
27111,39.5974310,-104.9328430,3,-161.40,3.003,236.500
27161,39.5974300,-104.9328440,3,-162.90,2.902,230.900
27211,39.5974290,-104.9328450,3,-164.20,2.785,222.900
27261,39.5974290,-104.9328460,3,-165.40,2.672,218.100
27311,39.5974280,-104.9328470,3,-166.30,2.554,210.800
27361,39.5974270,-104.9328470,3,-167.10,2.433,207.500
27411,39.5974260,-104.9328480,3,-167.60,2.310,199.900
27461,39.5974250,-104.9328480,3,-168.00,2.190,197.300
27511,39.5974240,-104.9328490,3,-168.00,2.074,189.200
27561,39.5974220,-104.9328490,3,-167.70,1.949,187.600
27611,39.5974210,-104.9328490,3,-167.10,1.836,178.600
27661,39.5974200,-104.9328490,3,-166.10,1.719,177.800
27711,39.5974190,-104.9328490,3,-164.50,1.608,169.000
27761,39.5974180,-104.9328490,3,-162.70,1.510,169.300
27811,39.5974170,-104.9328480,3,-159.90,1.407,160.200
27861,39.5974160,-104.9328480,3,-156.70,1.319,161.300
27911,39.5974150,-104.9328470,3,-153.00,1.247,152.900
27961,39.5974140,-104.9328470,3,-148.30,1.179,155.200
28011,39.5974130,-104.9328460,3,-143.20,1.127,147.500
28061,39.5974130,-104.9328450,3,-137.50,1.090,150.700
28111,39.5974120,-104.9328440,3,-131.50,1.067,143.200
28161,39.5974110,-104.9328440,3,-125.60,1.061,147.400
28211,39.5974100,-104.9328430,3,-119.30,1.066,140.100
28261,39.5974090,-104.9328420,3,-113.60,1.088,145.300
28311,39.5974080,-104.9328410,3,-108.10,1.122,138.200
28361,39.5974080,-104.9328410,3,-103.10,1.167,143.700
28411,39.5974070,-104.9328400,3,-98.40,1.220,138.200
28461,39.5974060,-104.9328390,3,-94.40,1.278,143.800
28511,39.5974050,-104.9328380,3,-90.70,1.340,139.400
28561,39.5974050,-104.9328370,3,-87.10,1.410,145.200
28611,39.5974040,-104.9328370,3,-84.00,1.480,141.400
28661,39.5974030,-104.9328360,3,-81.10,1.553,147.200
28711,39.5974020,-104.9328350,3,-78.40,1.628,143.500
28761,39.5974020,-104.9328350,3,-75.90,1.705,149.500
28811,39.5974010,-104.9328340,3,-73.60,1.782,146.800
28861,39.5974000,-104.9328330,3,-71.50,1.857,152.900
28911,39.5973990,-104.9328330,3,-69.20,1.939,150.200
28961,39.5973980,-104.9328320,3,-67.40,2.012,156.300
29011,39.5973970,-104.9328320,3,-65.40,2.093,155.200
29061,39.5973970,-104.9328310,3,-63.60,2.168,161.400
29111,39.5973960,-104.9328310,3,-61.60,2.247,161.200
29161,39.5973950,-104.9328300,3,-59.70,2.323,167.400
29211,39.5973940,-104.9328300,3,-57.90,2.396,165.800
29261,39.5973930,-104.9328300,3,-56.10,2.470,172.300
29311,39.5973920,-104.9328300,3,-54.20,2.549,171.600
29361,39.5973910,-104.9328300,3,-52.40,2.620,178.400
29411,39.5973900,-104.9328300,3,-50.50,2.694,178.700
29461,39.5973890,-104.9328300,3,-48.60,2.766,185.200
29511,39.5973880,-104.9328300,3,-46.70,2.834,187.100
29561,39.5973870,-104.9328300,3,-44.80,2.899,193.900
29611,39.5973860,-104.9328300,3,-42.90,2.958,196.500
29661,39.5973850,-104.9328310,3,-40.80,3.019,203.200
29711,39.5973840,-104.9328310,3,-38.60,3.071,207.200
29761,39.5973830,-104.9328320,3,-36.50,3.119,214.500
29811,39.5973820,-104.9328330,3,-34.20,3.157,218.800
29861,39.5973810,-104.9328340,3,-32.10,3.189,226.200
29911,39.5973800,-104.9328350,3,-29.70,3.209,232.900
29961,39.5973800,-104.9328370,3,-27.40,3.222,240.200
30011,39.5973790,-104.9328380,3,-25.10,3.216,250.400
30061,39.5973790,-104.9328390,3,-22.70,3.199,257.800
30111,39.5973790,-104.9328410,3,-20.40,3.164,267.500
30161,39.5973790,-104.9328430,3,-18.10,3.119,274.600
30211,39.5973790,-104.9328440,3,-15.80,3.058,286.200
30261,39.5973790,-104.9328450,3,-13.80,2.988,293.300
30311,39.5973800,-104.9328470,3,-11.90,2.897,303.900
30361,39.5973810,-104.9328480,3,-10.10,2.801,310.500
30411,39.5973810,-104.9328490,3,-8.60,2.687,322.700
30461,39.5973820,-104.9328500,3,-7.30,2.566,328.300
30511,39.5973840,-104.9328510,3,-6.50,2.441,342.800
30561,39.5973850,-104.9328510,3,-6.00,2.312,347.200
30611,39.5973860,-104.9328510,3,-6.30,2.184,5.700
30661,39.5973870,-104.9328510,3,-7.10,2.057,8.400
30711,39.5973880,-104.9328500,3,-8.80,1.943,26.500
30761,39.5973890,-104.9328500,3,-11.30,1.834,27.500
30811,39.5973900,-104.9328490,3,-14.30,1.754,42.900
30861,39.5973910,-104.9328480,3,-18.40,1.681,41.900
30911,39.5973920,-104.9328470,3,-22.40,1.636,53.500
30961,39.5973920,-104.9328450,3,-27.10,1.606,50.000
31011,39.5973930,-104.9328440,3,-31.90,1.596,60.600
31061,39.5973940,-104.9328430,3,-36.60,1.602,55.400
31111,39.5973940,-104.9328410,3,-41.30,1.622,62.900
31161,39.5973950,-104.9328400,3,-46.10,1.657,56.900
31211,39.5973960,-104.9328390,3,-50.40,1.692,61.000
31261,39.5973960,-104.9328370,3,-54.60,1.741,54.100
31311,39.5973970,-104.9328360,3,-58.80,1.795,57.800
31361,39.5973980,-104.9328350,3,-62.60,1.854,50.600
31411,39.5973980,-104.9328330,3,-66.60,1.919,53.000
31461,39.5973990,-104.9328320,3,-70.10,1.984,45.900
31511,39.5974000,-104.9328310,3,-73.60,2.050,47.300
31561,39.5974010,-104.9328300,3,-77.10,2.123,39.900
31611,39.5974020,-104.9328290,3,-80.50,2.193,40.500
31661,39.5974030,-104.9328280,3,-83.60,2.262,33.100
31711,39.5974040,-104.9328270,3,-86.90,2.334,33.500
31761,39.5974050,-104.9328260,3,-89.90,2.402,26.000
31811,39.5974070,-104.9328250,3,-93.20,2.473,25.700
31861,39.5974080,-104.9328240,3,-96.00,2.537,18.200
31911,39.5974090,-104.9328240,3,-99.10,2.601,17.900
31961,39.5974100,-104.9328230,3,-101.90,2.664,10.600
32011,39.5974120,-104.9328230,3,-104.80,2.721,9.800
32061,39.5974130,-104.9328230,3,-107.70,2.780,2.600
32111,39.5974140,-104.9328230,3,-110.40,2.830,1.500
32161,39.5974160,-104.9328230,3,-113.20,2.882,354.200
32211,39.5974170,-104.9328230,3,-115.90,2.925,354.300
32261,39.5974180,-104.9328230,3,-118.40,2.970,347.200
32311,39.5974190,-104.9328240,3,-121.10,3.011,346.500
32361,39.5974210,-104.9328240,3,-123.80,3.051,339.500
32411,39.5974220,-104.9328250,3,-126.30,3.084,338.300
32461,39.5974230,-104.9328250,3,-128.90,3.116,331.100
32511,39.5974240,-104.9328260,3,-131.30,3.139,329.000
32561,39.5974250,-104.9328270,3,-133.80,3.160,322.000
32611,39.5974260,-104.9328280,3,-136.30,3.171,318.700
32661,39.5974270,-104.9328290,3,-138.70,3.180,311.600
32711,39.5974280,-104.9328310,3,-141.20,3.173,304.600
32761,39.5974280,-104.9328320,3,-143.40,3.160,297.500
32811,39.5974290,-104.9328330,3,-145.70,3.128,287.400
32861,39.5974290,-104.9328350,3,-148.00,3.087,280.300
32911,39.5974290,-104.9328360,3,-150.00,3.022,262.700
32961,39.5974290,-104.9328380,3,-151.90,2.942,255.900
33011,39.5974280,-104.9328390,3,-153.20,2.844,233.000
33061,39.5974270,-104.9328400,3,-154.20,2.734,226.700
33111,39.5974270,-104.9328410,3,-154.50,2.621,204.900
33161,39.5974260,-104.9328410,3,-154.40,2.511,199.800
33211,39.5974250,-104.9328410,3,-153.70,2.394,182.200
33261,39.5974240,-104.9328410,3,-152.50,2.290,179.400
33311,39.5974230,-104.9328410,3,-150.70,2.195,165.500
33361,39.5974220,-104.9328410,3,-148.60,2.117,165.300
33411,39.5974210,-104.9328400,3,-145.90,2.045,155.100
33461,39.5974200,-104.9328400,3,-143.10,1.986,157.100
33511,39.5974190,-104.9328390,3,-140.20,1.940,150.200
33561,39.5974180,-104.9328390,3,-136.90,1.900,153.600
33611,39.5974170,-104.9328380,3,-133.50,1.872,144.900
33661,39.5974160,-104.9328370,3,-130.20,1.856,149.200
33711,39.5974150,-104.9328360,3,-126.60,1.849,141.900
33761,39.5974140,-104.9328360,3,-123.40,1.851,147.000
33811,39.5974140,-104.9328350,3,-120.00,1.860,141.500
33861,39.5974130,-104.9328340,3,-116.60,1.875,146.900
33911,39.5974120,-104.9328340,3,-113.30,1.895,143.000
33961,39.5974110,-104.9328330,3,-110.20,1.919,148.800
34011,39.5974110,-104.9328320,3,-107.20,1.944,145.700
34061,39.5974100,-104.9328310,3,-104.10,1.975,151.600
34111,39.5974090,-104.9328310,3,-101.20,2.007,148.500
34161,39.5974080,-104.9328300,3,-98.50,2.040,154.400
34211,39.5974070,-104.9328300,3,-95.70,2.074,152.000
34261,39.5974060,-104.9328290,3,-93.00,2.112,158.000
34311,39.5974060,-104.9328290,3,-90.50,2.148,156.600
34361,39.5974050,-104.9328280,3,-87.80,2.189,162.700
34411,39.5974040,-104.9328280,3,-85.20,2.227,161.600
34461,39.5974030,-104.9328280,3,-82.70,2.266,167.600
34511,39.5974020,-104.9328270,3,-80.30,2.304,167.600
34561,39.5974010,-104.9328270,3,-77.90,2.339,173.900
34611,39.5974000,-104.9328270,3,-75.40,2.375,174.700
34661,39.5973990,-104.9328270,3,-72.90,2.410,181.100
34711,39.5973980,-104.9328270,3,-70.60,2.439,181.900
34761,39.5973970,-104.9328270,3,-68.00,2.471,188.400
34811,39.5973960,-104.9328270,3,-65.40,2.498,190.400
34861,39.5973950,-104.9328280,3,-63.00,2.522,196.800
34911,39.5973940,-104.9328280,3,-60.40,2.541,199.800
34961,39.5973930,-104.9328290,3,-57.80,2.558,206.600
35011,39.5973920,-104.9328290,3,-55.10,2.567,210.000
35061,39.5973910,-104.9328300,3,-52.60,2.574,216.900
35111,39.5973900,-104.9328310,3,-49.80,2.571,221.500
35161,39.5973900,-104.9328320,3,-47.00,2.565,228.600
35211,39.5973890,-104.9328330,3,-44.30,2.552,230.900
35261,39.5973880,-104.9328340,3,-41.40,2.537,238.300
35311,39.5973880,-104.9328360,3,-38.60,2.514,242.000
35361,39.5973870,-104.9328370,3,-35.70,2.487,249.300
35411,39.5973870,-104.9328380,3,-32.60,2.450,253.200
35461,39.5973860,-104.9328400,3,-29.60,2.409,260.700
35511,39.5973860,-104.9328410,3,-26.70,2.361,264.600
35561,39.5973860,-104.9328430,3,-23.70,2.311,271.700
35611,39.5973860,-104.9328450,3,-20.70,2.250,275.800
35661,39.5973870,-104.9328460,3,-17.60,2.187,282.900
35711,39.5973870,-104.9328480,3,-14.60,2.119,286.400
35761,39.5973870,-104.9328490,3,-11.60,2.049,293.100
35811,39.5973880,-104.9328500,3,-8.40,1.969,298.300
35861,39.5973880,-104.9328520,3,-5.50,1.892,304.800
35911,39.5973890,-104.9328530,3,-2.40,1.799,312.000
35961,39.5973900,-104.9328540,3,0.40,1.710,317.900
36011,39.5973910,-104.9328550,3,3.20,1.607,328.300
36061,39.5973920,-104.9328560,3,5.90,1.498,333.800
36111,39.5973930,-104.9328560,3,7.80,1.379,352.500
36161,39.5973940,-104.9328560,3,9.20,1.252,357.200
36211,39.5973950,-104.9328560,3,9.20,1.130,22.200
36261,39.5973960,-104.9328550,3,7.50,1.013,25.600
36311,39.5973970,-104.9328540,4,10.90,15.310,46.500
36361,39.5973980,-104.9328530,4,10.60,15.209,47.800
36411,39.5973990,-104.9328520,4,10.30,15.123,62.900
36461,39.5973990,-104.9328510,4,9.90,15.043,61.700
36511,39.5974000,-104.9328490,4,9.50,14.977,74.000
36561,39.5974000,-104.9328480,4,9.00,14.921,70.900
36611,39.5974000,-104.9328460,4,8.60,14.872,80.300
36661,39.5974000,-104.9328450,4,8.10,14.829,76.000
36711,39.5974010,-104.9328440,4,7.60,14.791,83.200
36761,39.5974010,-104.9328420,4,7.20,14.755,77.900
36811,39.5974010,-104.9328410,4,6.70,14.720,83.900
36861,39.5974010,-104.9328390,4,6.20,14.686,78.000
36911,39.5974010,-104.9328380,4,5.70,14.651,82.400
36961,39.5974020,-104.9328360,4,5.20,14.617,75.900
37011,39.5974020,-104.9328350,4,4.70,14.576,79.400
37061,39.5974020,-104.9328330,4,4.20,14.534,72.700
37111,39.5974020,-104.9328310,4,3.70,14.488,75.200
37161,39.5974030,-104.9328300,4,3.20,14.440,68.300
37211,39.5974030,-104.9328280,4,2.70,14.380,68.900
37261,39.5974040,-104.9328270,4,2.20,14.318,62.000
37311,39.5974040,-104.9328250,4,1.70,14.244,62.100
37361,39.5974050,-104.9328240,4,1.20,14.167,55.400
37411,39.5974060,-104.9328230,4,0.70,14.083,54.100
37461,39.5974070,-104.9328210,4,0.20,13.988,47.400
37511,39.5974080,-104.9328200,4,-0.20,13.891,45.900
37561,39.5974090,-104.9328190,4,-0.60,13.782,39.900
37611,39.5974100,-104.9328180,4,-1.00,13.669,37.400
37661,39.5974110,-104.9328170,4,-1.40,13.552,31.900
37711,39.5974120,-104.9328160,4,-1.70,13.424,29.600
37761,39.5974130,-104.9328150,4,-2.00,13.292,24.700
37811,39.5974140,-104.9328140,4,-2.30,13.155,21.100
37861,39.5974150,-104.9328140,4,-2.50,13.020,17.300
37911,39.5974170,-104.9328130,4,-2.70,12.872,13.200
37961,39.5974180,-104.9328130,4,-2.90,12.726,10.400
38011,39.5974200,-104.9328130,4,-3.00,12.573,5.700
38061,39.5974210,-104.9328130,4,-3.10,12.419,3.800
38111,39.5974220,-104.9328130,4,-3.20,12.264,358.700
38161,39.5974240,-104.9328130,4,-3.20,12.113,357.600
38211,39.5974250,-104.9328130,4,-3.20,11.952,351.300
38261,39.5974260,-104.9328130,4,-3.10,11.803,350.900
38311,39.5974280,-104.9328140,4,-3.00,11.645,344.300
38361,39.5974290,-104.9328140,4,-2.80,11.488,344.700
38411,39.5974310,-104.9328150,4,-2.50,11.334,337.900
38461,39.5974320,-104.9328150,4,-2.30,11.178,338.500
38511,39.5974330,-104.9328160,4,-1.90,11.031,331.800
38561,39.5974350,-104.9328170,4,-1.60,10.886,332.900
38611,39.5974360,-104.9328180,4,-1.10,10.742,326.500
38661,39.5974370,-104.9328190,4,-0.70,10.602,328.800
38711,39.5974380,-104.9328200,4,-0.10,10.457,322.300
38761,39.5974400,-104.9328220,4,0.40,10.324,325.400
38811,39.5974410,-104.9328230,4,1.00,10.188,319.200
38861,39.5974420,-104.9328240,4,1.70,10.059,322.800
38911,39.5974430,-104.9328250,4,2.30,9.933,317.000
38961,39.5974440,-104.9328270,4,3.10,9.807,320.900
39011,39.5974460,-104.9328280,4,3.80,9.680,315.800
39061,39.5974470,-104.9328290,4,4.60,9.559,320.000
39111,39.5974480,-104.9328310,4,5.40,9.437,316.000
39161,39.5974490,-104.9328320,4,6.20,9.316,320.500
39211,39.5974500,-104.9328340,4,7.00,9.193,316.800
39261,39.5974520,-104.9328350,4,7.80,9.077,321.500
39311,39.5974530,-104.9328370,4,8.80,8.952,317.500
39361,39.5974540,-104.9328380,4,9.60,8.835,322.600
39411,39.5974550,-104.9328390,4,10.60,8.714,319.400
39461,39.5974570,-104.9328410,4,11.50,8.593,324.900
39511,39.5974580,-104.9328420,4,12.40,8.473,322.400
39561,39.5974590,-104.9328430,4,13.40,8.349,327.700
39611,39.5974610,-104.9328440,4,14.30,8.223,325.700
39661,39.5974620,-104.9328450,4,15.20,8.103,331.000
39711,39.5974640,-104.9328460,4,16.20,7.968,329.900
39761,39.5974650,-104.9328470,4,17.10,7.840,335.000
39811,39.5974670,-104.9328480,4,18.00,7.703,334.700
39861,39.5974680,-104.9328490,4,18.90,7.567,340.000
39911,39.5974700,-104.9328500,4,19.80,7.427,339.700
39961,39.5974710,-104.9328510,4,20.70,7.286,344.700
40011,39.5974730,-104.9328510,4,21.50,7.147,345.400
40061,39.5974740,-104.9328520,4,22.30,7.003,350.000
40111,39.5974760,-104.9328520,4,23.00,6.853,351.600
40161,39.5974770,-104.9328520,4,23.80,6.701,355.900
40211,39.5974790,-104.9328520,4,24.40,6.548,358.200
40261,39.5974800,-104.9328520,4,25.10,6.389,1.900
40311,39.5974820,-104.9328520,4,25.60,6.235,5.300
40361,39.5974830,-104.9328520,4,26.20,6.073,8.700
40411,39.5974850,-104.9328510,4,26.60,5.909,12.700
40461,39.5974860,-104.9328510,4,27.00,5.747,15.300
40511,39.5974880,-104.9328500,4,27.20,5.578,20.800
40561,39.5974890,-104.9328500,4,27.40,5.408,23.000
40611,39.5974910,-104.9328490,4,27.40,5.243,29.300
40661,39.5974920,-104.9328480,4,27.30,5.082,30.500
40711,39.5974930,-104.9328470,4,27.10,4.908,37.800
40761,39.5974940,-104.9328450,4,26.70,4.745,37.900
40811,39.5974950,-104.9328440,4,26.10,4.587,45.700
40861,39.5974960,-104.9328430,4,25.40,4.430,45.100
40911,39.5974970,-104.9328410,4,24.50,4.276,53.600
40961,39.5974980,-104.9328400,4,23.40,4.136,52.300
41011,39.5974990,-104.9328380,4,22.00,3.994,59.900
41061,39.5975000,-104.9328360,4,20.60,3.863,57.600
41111,39.5975010,-104.9328350,4,18.80,3.737,65.000
41161,39.5975010,-104.9328330,4,17.00,3.621,61.600
41211,39.5975020,-104.9328310,4,15.00,3.507,68.600
41261,39.5975030,-104.9328290,4,12.70,3.404,64.400
41311,39.5975030,-104.9328270,4,10.20,3.308,70.700
41361,39.5975040,-104.9328260,4,7.70,3.224,66.000
41411,39.5975040,-104.9328240,4,4.80,3.142,71.300
41461,39.5975050,-104.9328220,4,2.00,3.074,65.900
41511,39.5975050,-104.9328200,4,-1.00,3.010,71.100
41561,39.5975060,-104.9328180,4,-4.20,2.954,65.000
41611,39.5975070,-104.9328160,4,-7.40,2.905,69.700
41661,39.5975070,-104.9328140,4,-10.90,2.862,63.000
41711,39.5975080,-104.9328120,4,-14.30,2.825,67.000
41761,39.5975090,-104.9328110,4,-17.90,2.795,60.000
41811,39.5975090,-104.9328090,4,-21.40,2.769,63.400
41861,39.5975100,-104.9328070,4,-24.80,2.751,56.100
41911,39.5975110,-104.9328050,4,-28.50,2.732,59.100
41961,39.5975120,-104.9328040,4,-32.20,2.721,51.600
42011,39.5975130,-104.9328020,4,-35.80,2.711,53.900
42061,39.5975140,-104.9328010,4,-39.40,2.707,46.300
42111,39.5975150,-104.9327990,4,-43.10,2.702,48.200
42161,39.5975160,-104.9327980,4,-46.80,2.701,40.600
42211,39.5975170,-104.9327960,4,-50.30,2.697,41.100
42261,39.5975180,-104.9327950,4,-53.70,2.698,33.800
42311,39.5975190,-104.9327940,4,-57.20,2.695,34.000
42361,39.5975210,-104.9327930,4,-60.70,2.695,26.500
42411,39.5975220,-104.9327920,4,-64.20,2.691,26.500
42461,39.5975230,-104.9327920,4,-67.60,2.690,19.200
42511,39.5975250,-104.9327910,4,-70.90,2.683,18.400
42561,39.5975260,-104.9327910,4,-74.20,2.678,10.900
42611,39.5975270,-104.9327900,4,-77.50,2.668,10.700
42661,39.5975290,-104.9327900,4,-80.70,2.660,3.600
42711,39.5975300,-104.9327900,4,-83.90,2.647,2.700
42761,39.5975310,-104.9327900,4,-87.00,2.636,355.600
42811,39.5975320,-104.9327900,4,-90.10,2.618,354.300
42861,39.5975340,-104.9327900,4,-93.20,2.602,347.200
42911,39.5975350,-104.9327910,4,-96.20,2.579,345.300
42961,39.5975360,-104.9327910,4,-99.50,2.554,338.000
43011,39.5975370,-104.9327920,4,-102.30,2.523,334.600
43061,39.5975380,-104.9327930,4,-105.20,2.490,327.200
43111,39.5975390,-104.9327930,4,-108.20,2.447,323.800
43161,39.5975400,-104.9327940,4,-111.00,2.405,316.700
43211,39.5975410,-104.9327960,4,-113.80,2.349,308.100
43261,39.5975420,-104.9327970,4,-116.50,2.287,301.000
43311,39.5975420,-104.9327980,4,-119.20,2.217,293.900
43361,39.5975430,-104.9327990,4,-121.70,2.142,287.100
43411,39.5975430,-104.9328010,4,-124.30,2.054,280.800
43461,39.5975430,-104.9328020,4,-126.70,1.967,274.700
43511,39.5975430,-104.9328040,4,-129.20,1.867,269.000
43561,39.5975430,-104.9328050,4,-131.50,1.771,263.700
43611,39.5975420,-104.9328060,4,-130.20,1.693,168.000
43661,39.5975410,-104.9328050,4,-126.30,1.641,163.100
43711,39.5975400,-104.9328050,4,-122.00,1.610,158.400
43761,39.5975390,-104.9328040,4,-117.50,1.596,154.500
43811,39.5975380,-104.9328030,4,-112.70,1.603,150.100
43861,39.5975370,-104.9328030,4,-108.30,1.624,150.100
43911,39.5975360,-104.9328020,4,-103.80,1.665,143.700
43961,39.5975350,-104.9328010,4,-99.70,1.716,147.300
44011,39.5975340,-104.9328000,4,-96.00,1.782,138.900
44061,39.5975330,-104.9327990,4,-92.60,1.856,143.800
44111,39.5975320,-104.9327980,4,-89.70,1.937,135.100
44161,39.5975310,-104.9327970,4,-87.00,2.032,140.600
44211,39.5975310,-104.9327960,4,-84.60,2.122,132.900
44261,39.5975300,-104.9327950,4,-82.40,2.224,138.800
44311,39.5975290,-104.9327940,4,-80.40,2.327,133.500
44361,39.5975280,-104.9327930,4,-78.70,2.430,139.400
44411,39.5975270,-104.9327920,4,-77.00,2.532,135.600
44461,39.5975260,-104.9327910,4,-75.40,2.640,141.700
44511,39.5975260,-104.9327900,4,-73.90,2.739,139.100
44561,39.5975250,-104.9327890,4,-72.40,2.846,145.400
44611,39.5975240,-104.9327880,4,-70.90,2.948,142.600
44661,39.5975230,-104.9327870,4,-69.70,3.038,149.100
44711,39.5975220,-104.9327870,4,-68.30,3.138,147.600
44761,39.5975210,-104.9327860,4,-66.90,3.233,153.900
44811,39.5975200,-104.9327850,4,-65.70,3.318,153.100
44861,39.5975190,-104.9327850,4,-64.40,3.410,159.300
44911,39.5975180,-104.9327840,4,-63.10,3.495,158.300
44961,39.5975170,-104.9327840,4,-61.80,3.579,164.500
45011,39.5975160,-104.9327830,4,-60.50,3.657,162.300
45061,39.5975150,-104.9327830,4,-59.30,3.736,168.500
45111,39.5975140,-104.9327830,4,-58.10,3.815,167.200
45161,39.5975130,-104.9327830,4,-56.80,3.894,173.500
45211,39.5975120,-104.9327820,4,-55.60,3.964,173.100
45261,39.5975110,-104.9327820,4,-54.40,4.031,179.500
45311,39.5975100,-104.9327820,4,-53.10,4.097,179.900
45361,39.5975090,-104.9327820,4,-51.80,4.163,186.200
