# Millis,estlat,estlon,nextwaypoint,bearing,distance,heading
16350,39.6021070,-104.9295850,2,-84.00,15.290,19.000
16400,39.6021080,-104.9295850,2,-84.50,15.325,19.100
16450,39.6021100,-104.9295840,2,-85.10,15.364,19.300
16500,39.6021110,-104.9295840,2,-85.70,15.404,18.800
16550,39.6021120,-104.9295830,2,-86.20,15.441,18.800
16600,39.6021140,-104.9295830,2,-86.70,15.478,18.300
16650,39.6021150,-104.9295820,2,-87.20,15.515,18.400
16700,39.6021160,-104.9295820,2,-87.70,15.554,18.700
16750,39.6021170,-104.9295810,2,-88.20,15.594,18.900
16800,39.6021180,-104.9295800,2,-88.70,15.636,18.200
16850,39.6021200,-104.9295800,2,-89.20,15.675,18.700
16900,39.6021210,-104.9295800,2,-89.60,15.716,18.400
16950,39.6021220,-104.9295790,2,-90.00,15.756,18.200
17000,39.6021230,-104.9295790,2,-90.50,15.798,17.400
17050,39.6021240,-104.9295780,2,-91.00,15.841,16.500
17100,39.6021250,-104.9295780,2,-91.50,15.883,14.200
17150,39.6021270,-104.9295770,2,-92.00,15.925,12.200
17200,39.6021280,-104.9295770,2,-92.60,15.959,9.600
17250,39.6021290,-104.9295770,2,-93.10,15.985,4.800
17300,39.6021300,-104.9295770,2,-93.50,15.998,-2.400
17350,39.6021320,-104.9295770,2,-94.00,15.995,-8.800
17400,39.6021330,-104.9295770,2,-94.40,15.979,-15.700
17450,39.6021340,-104.9295770,2,-94.90,15.950,-21.700
17500,39.6021350,-104.9295780,2,-95.30,15.911,-28.400
17550,39.6021360,-104.9295790,2,-95.70,15.857,-34.100
17600,39.6021370,-104.9295800,2,-96.00,15.801,-41.500
17650,39.6021370,-104.9295800,2,-96.30,15.739,-48.400
17700,39.6021380,-104.9295810,2,-96.60,15.658,-56.100
17750,39.6021380,-104.9295820,2,-96.90,15.583,-62.300
17800,39.6021390,-104.9295830,2,-97.00,15.502,-70.900
17850,39.6021390,-104.9295840,2,-97.20,15.414,-76.600
17900,39.6021390,-104.9295850,2,-97.30,15.333,-84.300
17950,39.6021390,-104.9295860,2,-97.30,15.245,-87.100
18000,39.6021390,-104.9295870,2,-97.40,15.171,-91.300
18050,39.6021390,-104.9295880,2,-97.40,15.091,-91.700
18100,39.6021390,-104.9295890,2,-97.50,15.016,266.000
18150,39.6021390,-104.9295900,2,-97.50,14.945,266.500
18200,39.6021390,-104.9295910,2,-97.50,14.875,264.900
18250,39.6021390,-104.9295920,2,-97.50,14.810,265.500
18300,39.6021390,-104.9295920,2,-97.50,14.745,265.800
18350,39.6021390,-104.9295930,2,-97.50,14.685,266.100
18400,39.6021390,-104.9295940,2,-97.50,14.629,268.400
18450,39.6021390,-104.9295940,2,-97.60,14.574,268.200
18500,39.6021390,-104.9295950,2,-97.60,14.525,272.100
18550,39.6021390,-104.9295950,2,-97.60,14.475,272.100
18600,39.6021390,-104.9295960,2,-97.70,14.421,277.700
18650,39.6021390,-104.9295970,2,-97.70,14.377,277.800
18700,39.6021390,-104.9295970,2,-97.80,14.334,281.900
18750,39.6021390,-104.9295980,2,-97.80,14.291,282.200
18800,39.6021390,-104.9295980,2,-97.90,14.258,290.400
18850,39.6021390,-104.9295990,2,-97.90,14.223,290.300
18900,39.6021390,-104.9295990,2,-98.00,14.187,298.000
18950,39.6021400,-104.9295990,2,-98.10,14.159,297.600
19000,39.6021400,-104.9296000,2,-98.20,14.131,304.100
19050,39.6021400,-104.9296000,2,-98.30,14.108,304.100
19100,39.6021400,-104.9296000,2,-98.40,14.086,308.700
19150,39.6021400,-104.9296010,2,-98.40,14.066,308.100
19200,39.6021400,-104.9296010,2,-98.50,14.048,311.200
19250,39.6021410,-104.9296020,2,-98.80,13.993,310.400
19300,39.6021420,-104.9296030,2,-99.20,13.908,311.500
19350,39.6021420,-104.9296040,2,-99.50,13.847,310.400
19400,39.6021430,-104.9296040,2,-99.80,13.779,310.200
19450,39.6021440,-104.9296060,2,-100.30,13.688,309.500
19500,39.6021440,-104.9296070,2,-100.70,13.600,308.000
19550,39.6021450,-104.9296080,2,-101.10,13.517,306.300
19600,39.6021460,-104.9296100,2,-101.60,13.417,302.600
19650,39.6021460,-104.9296110,2,-102.00,13.315,300.600
19700,39.6021470,-104.9296130,2,-102.40,13.196,297.400
19750,39.6021480,-104.9296140,2,-102.90,13.075,295.200
19800,39.6021480,-104.9296160,2,-103.30,12.943,288.700
19850,39.6021490,-104.9296180,2,-103.70,12.801,286.900
19900,39.6021490,-104.9296200,2,-104.10,12.653,281.000
19950,39.6021500,-104.9296220,2,-104.40,12.493,279.900
20000,39.6021500,-104.9296240,2,-104.70,12.328,274.300
20050,39.6021500,-104.9296260,2,-105.00,12.156,273.300
20100,39.6021500,-104.9296280,2,-105.30,11.989,268.600
20150,39.6021500,-104.9296300,2,-105.50,11.804,268.500
20200,39.6021500,-104.9296320,2,-105.70,11.613,263.900
20250,39.6021500,-104.9296350,2,-105.90,11.420,263.300
20300,39.6021490,-104.9296370,2,-106.00,11.221,258.600
20350,39.6021490,-104.9296390,2,-106.10,11.016,258.100
20400,39.6021490,-104.9296420,2,-106.20,10.815,254.100
20450,39.6021480,-104.9296440,2,-106.20,10.614,254.100
20500,39.6021480,-104.9296470,2,-106.20,10.388,251.400
20550,39.6021470,-104.9296490,2,-106.10,10.182,251.400
20600,39.6021460,-104.9296510,2,-106.10,9.967,249.200
20650,39.6021460,-104.9296540,2,-106.00,9.751,249.000
20700,39.6021450,-104.9296560,2,-105.80,9.536,247.800
20750,39.6021440,-104.9296580,2,-105.70,9.312,247.900
20800,39.6021430,-104.9296610,2,-105.50,9.092,247.500
20850,39.6021430,-104.9296630,2,-105.40,8.873,247.600
20900,39.6021420,-104.9296660,2,-105.20,8.643,248.000
20950,39.6021410,-104.9296680,2,-105.00,8.439,247.900
21000,39.6021410,-104.9296700,2,-104.80,8.219,248.300
21050,39.6021400,-104.9296730,2,-104.60,7.980,248.300
21100,39.6021390,-104.9296750,2,-104.40,7.741,248.800
21150,39.6021380,-104.9296780,2,-104.20,7.501,249.000
21200,39.6021370,-104.9296810,2,-104.00,7.267,249.500
21250,39.6021370,-104.9296830,2,-103.70,7.027,249.500
21300,39.6021360,-104.9296860,2,-103.50,6.783,250.000
21350,39.6021350,-104.9296890,2,-103.20,6.538,249.700
21400,39.6021340,-104.9296910,2,-103.00,6.299,250.100
21450,39.6021340,-104.9296940,2,-102.70,6.055,250.100
21500,39.6021330,-104.9296970,2,-102.40,5.801,250.500
21550,39.6021320,-104.9297000,2,-102.10,5.551,250.600
21600,39.6021310,-104.9297020,2,-101.70,5.297,250.800
21650,39.6021310,-104.9297050,2,-101.40,5.048,251.300
21700,39.6021300,-104.9297080,2,-101.00,4.794,251.600
21750,39.6021290,-104.9297110,2,-100.60,4.535,251.700
21800,39.6021280,-104.9297140,2,-100.10,4.272,251.500
21850,39.6021280,-104.9297170,2,-99.50,4.018,251.500
21900,39.6021270,-104.9297200,2,-98.90,3.755,251.600
21950,39.6021260,-104.9297230,2,-98.20,3.493,251.700
22000,39.6021250,-104.9297250,2,-97.40,3.236,251.600
22050,39.6021250,-104.9297290,3,-96.40,2.965,252.200
22100,39.6021240,-104.9297320,3,-108.40,32.231,252.900
22150,39.6021230,-104.9297340,3,-108.40,31.980,253.000
22200,39.6021220,-104.9297370,3,-108.50,31.714,252.600
22250,39.6021220,-104.9297400,3,-108.50,31.442,252.500
22300,39.6021210,-104.9297430,3,-108.50,31.171,251.900
22350,39.6021200,-104.9297460,3,-108.50,30.900,252.100
22400,39.6021190,-104.9297490,3,-108.50,30.633,252.300
22450,39.6021190,-104.9297520,3,-108.50,30.352,252.100
22500,39.6021180,-104.9297550,3,-108.50,30.086,251.400
22550,39.6021170,-104.9297590,3,-108.50,29.805,251.100
22600,39.6021160,-104.9297620,3,-108.50,29.528,251.000
22650,39.6021160,-104.9297650,3,-108.50,29.257,251.000
22700,39.6021150,-104.9297680,3,-108.50,28.976,251.100
22750,39.6021140,-104.9297710,3,-108.50,28.694,250.900
22800,39.6021130,-104.9297740,3,-108.50,28.418,250.200
22850,39.6021120,-104.9297770,3,-108.50,28.142,249.900
22900,39.6021110,-104.9297800,3,-108.40,27.876,250.000
22950,39.6021110,-104.9297830,3,-108.40,27.594,249.700
23000,39.6021100,-104.9297860,3,-108.40,27.308,249.200
23050,39.6021090,-104.9297890,3,-108.40,27.027,249.300
23100,39.6021080,-104.9297920,3,-108.30,26.746,248.600
23150,39.6021070,-104.9297950,3,-108.30,26.460,248.400
23200,39.6021060,-104.9297980,3,-108.30,26.174,247.900
23250,39.6021050,-104.9298010,3,-108.20,25.893,247.900
23300,39.6021040,-104.9298050,3,-108.20,25.608,247.700
23350,39.6021030,-104.9298080,3,-108.10,25.322,247.900
23400,39.6021020,-104.9298110,3,-108.10,25.036,247.800
23450,39.6021010,-104.9298140,3,-108.10,24.746,247.700
23500,39.6021000,-104.9298170,3,-108.00,24.455,247.800
23550,39.6020990,-104.9298200,3,-108.00,24.170,247.700
23600,39.6020980,-104.9298230,3,-107.90,23.879,247.700
23650,39.6020970,-104.9298260,3,-107.80,23.593,247.700
23700,39.6020960,-104.9298290,3,-107.80,23.308,247.600
23750,39.6020950,-104.9298330,3,-107.70,23.018,247.400
23800,39.6020940,-104.9298360,3,-107.70,22.727,247.300
23850,39.6020930,-104.9298390,3,-107.60,22.432,247.200
23900,39.6020920,-104.9298420,3,-107.50,22.142,247.400
23950,39.6020910,-104.9298450,3,-107.50,21.852,247.700
24000,39.6020900,-104.9298480,3,-107.40,21.556,248.100
24050,39.6020890,-104.9298520,3,-107.30,21.261,248.200
24100,39.6020880,-104.9298550,3,-107.30,20.970,248.200
24150,39.6020870,-104.9298580,3,-107.20,20.675,248.300
24200,39.6020860,-104.9298610,3,-107.20,20.379,248.900
